cus_id,exp_id,pos_id,treatmentweek,manuf_id,Vends1,Vends0,Revenue1,Revenue0
6263,5,32936     ,91,2,0.00000000000000,0.41250000000000,0,0.2408175
6263,5,32936     ,91,6,2.50000000000000,0.61250000000000,1.288,0.31556
6263,5,32936     ,91,8,0.00000000000000,0.87500000000000,0,0.41830075
6263,5,32936     ,91,10,2.00000000000000,0.83928571428571,0.7005,0.298352678571427
6263,5,32936     ,91,14,7.50000000000000,9.98392857142854,3.508808,5.18106697857141
6263,5,32936     ,91,15,2.50000000000000,2.95535714285714,0.9028,1.06723857142857
6263,5,32936     ,91,16,20.00000000000000,17.94464285714282,4.84575,4.05352553571428
6263,5,32936     ,91,17,1.50000000000000,3.08928571428571,0.465,0.98812857142857
6263,5,32936     ,91,18,21.00000000000000,29.76249999999993,8.86686,12.8191090714285
6263,5,32936     ,91,20,4.50000000000000,3.82678571428571,2.4534,2.08636357142857
6263,5,32936     ,91,22,15.00000000000000,7.81964285714284,8.088596,4.04576255535713
6263,5,32936     ,92,1,0.00000000000000,0.31481481481481,0,0.135370370370368
6263,5,32936     ,92,2,3.00000000000000,0.00000000000000,1.7514,0
6263,5,32936     ,92,6,0.50000000000000,1.19444444444444,0.2576,0.615377777777775
6263,5,32936     ,92,8,0.00000000000000,0.33333333333333,0,0.159352666666665
6263,5,32936     ,92,10,1.00000000000000,1.15740740740740,0.35025,0.441826388888886
6263,5,32936     ,92,14,6.50000000000000,9.49074074074070,3.166812,4.95643370370368
6263,5,32936     ,92,15,1.50000000000000,2.18518518518517,0.54168,0.789114074074069
6263,5,32936     ,92,16,17.00000000000000,18.12962962962955,3.73425,4.11259722222221
6263,5,32936     ,92,17,1.50000000000000,1.49999999999999,0.465,0.475149999999996
6263,5,32936     ,92,18,20.00000000000000,27.37037037037024,8.47098,11.9021523148148
6263,5,32936     ,92,20,4.50000000000000,1.90740740740740,2.4534,1.03991851851851
6263,5,32936     ,92,22,13.00000000000000,7.22222222222219,6.807783,3.66969414814813
6263,5,32943     ,90,2,0.50000000000000,1.00000000000000,0.2919,0.5838
6263,5,32943     ,90,3,0.00000000000000,0.20000000000000,0,0.0934
6263,5,32943     ,90,5,7.00000000000000,3.99999999999999,3.8017,2.17239999999999
6263,5,32943     ,90,8,2.50000000000000,6.84999999999999,1.21982,3.3373718
6263,5,32943     ,90,10,4.50000000000000,1.89999999999999,1.576125,0.625770599999997
6263,5,32943     ,90,13,7.00000000000000,6.89999999999999,2.9771,2.93457
6263,5,32943     ,90,14,14.00000000000000,21.69999999999997,6.82308,11.3057628
6263,5,32943     ,90,15,14.00000000000000,7.99999999999999,7.4088,4.23359999999999
6263,5,32943     ,90,16,19.00000000000000,17.29999999999998,4.0413,3.67971
6263,5,32943     ,90,17,5.50000000000000,0.90000000000000,1.705,0.29727
6263,5,32943     ,90,18,60.50000000000000,57.74999999999990,25.87554,25.105118
6263,5,32943     ,90,22,12.50000000000000,15.84999999999997,6.527514,8.25356614999999
6263,5,32943     ,90,26,11.50000000000000,15.44999999999999,6.095,8.1885
6263,5,32943     ,90,27,0.00000000000000,0.05000000000000,0,0.043665
6263,5,32943     ,90,99,0.00000000000000,3.79999999999998,0,3.27749999999998
6263,5,32943     ,92,2,3.00000000000000,0.60000000000000,1.7514,0.35028
6263,5,32943     ,92,5,1.00000000000000,5.15000000000000,0.5431,2.796965
6263,5,32943     ,92,8,4.00000000000000,6.98333333333333,1.951712,3.40736386666667
6263,5,32943     ,92,10,0.50000000000000,2.70000000000000,0.175125,0.8861184
6263,5,32943     ,92,13,1.00000000000000,3.78333333333333,0.4253,1.60905166666667
6263,5,32943     ,92,14,24.00000000000000,23.91666666666664,12.627888,12.7131342666667
6263,5,32943     ,92,15,11.50000000000000,7.59999999999999,6.0858,4.02191999999999
6263,5,32943     ,92,16,28.50000000000000,18.13333333333331,6.06195,3.85696
6263,5,32943     ,92,17,4.50000000000000,0.20000000000000,1.395,0.062
6263,5,32943     ,92,18,62.50000000000000,63.66666666666657,26.6673,27.7366046666666
6263,5,32943     ,92,20,0.00000000000000,0.19999999999999,0,0.109039999999995
6263,5,32943     ,92,22,13.00000000000000,19.78333333333331,6.328572,10.4476998166667
6263,5,32943     ,92,26,16.00000000000000,14.53333333333332,8.48,7.70266666666666
6263,5,32943     ,92,99,0.00000000000000,7.61666666666666,0,5.94833333333333
6263,5,33631     ,91,2,0.50000000000000,2.25000000000000,0.2919,1.31355
6263,5,33631     ,91,6,1.00000000000000,5.50000000000000,0.5152,2.8336
6263,5,33631     ,91,8,0.00000000000000,1.25000000000000,0,0.5975725
6263,5,33631     ,91,10,3.00000000000000,0.75000000000000,1.05075,0.2626875
6263,5,33631     ,91,14,7.50000000000000,13.00000000000000,3.93047,6.493754
6263,5,33631     ,91,15,4.00000000000000,2.25000000000000,1.44448,0.81252
6263,5,33631     ,91,16,15.50000000000000,25.00000000000000,3.29685,5.67255
6263,5,33631     ,91,17,8.00000000000000,4.50000000000000,2.48,1.42545
6263,5,33631     ,91,18,32.00000000000000,16.25000000000000,13.75086,7.19748
6263,5,33631     ,91,20,6.50000000000000,11.25000000000000,3.5438,6.1335
6263,5,33631     ,91,22,9.00000000000000,6.00000000000000,4.9649735,3.203491
6263,5,33631     ,91,99,0.00000000000000,0.75000000000000,0,0.4875
6263,5,33631     ,92,2,2.50000000000000,2.25000000000000,1.4595,1.31355
6263,5,33631     ,92,6,3.00000000000000,5.50000000000000,1.5456,2.8336
6263,5,33631     ,92,8,0.00000000000000,1.25000000000000,0,0.5975725
6263,5,33631     ,92,10,4.00000000000000,0.75000000000000,1.401,0.2626875
6263,5,33631     ,92,14,6.50000000000000,13.00000000000000,3.355774,6.493754
6263,5,33631     ,92,15,2.00000000000000,2.25000000000000,0.72224,0.81252
6263,5,33631     ,92,16,15.50000000000000,25.00000000000000,3.29685,5.67255
6263,5,33631     ,92,17,11.00000000000000,4.50000000000000,3.41,1.42545
6263,5,33631     ,92,18,30.00000000000000,16.25000000000000,12.86613,7.19748
6263,5,33631     ,92,20,6.50000000000000,11.25000000000000,3.5438,6.1335
6263,5,33631     ,92,22,6.00000000000000,6.00000000000000,3.2833595,3.203491
6263,5,33631     ,92,99,0.00000000000000,0.75000000000000,0,0.4875
6263,5,33636     ,90,2,1.00000000000000,0.33333333333333,0.5838,0.194599999999998
6263,5,33636     ,90,6,1.00000000000000,1.50000000000000,0.5152,0.7728
6263,5,33636     ,90,8,0.00000000000000,1.00000000000000,0,0.478058
6263,5,33636     ,90,10,1.00000000000000,0.50000000000000,0.35025,0.175125
6263,5,33636     ,90,14,0.50000000000000,3.66666666666665,0.18546,1.99481933333332
6263,5,33636     ,90,15,2.00000000000000,2.16666666666666,0.72224,0.782426666666664
6263,5,33636     ,90,16,15.00000000000000,14.33333333333330,3.4272,3.12759999999999
6263,5,33636     ,90,17,2.50000000000000,2.50000000000000,0.775,0.80545
6263,5,33636     ,90,18,16.50000000000000,17.99999999999998,7.2057,7.91234499999999
6263,5,33636     ,90,20,4.50000000000000,2.16666666666666,2.4534,1.18126666666666
6263,5,33636     ,90,22,4.00000000000000,3.16666666666666,2.082415,1.6153
6263,5,33636     ,90,99,0.00000000000000,0.00000000000000,0,0
6263,5,33636     ,91,2,0.00000000000000,1.00000000000000,0,0.5838
6263,5,33636     ,91,6,0.00000000000000,0.75000000000000,0,0.3864
6263,5,33636     ,91,8,0.00000000000000,1.37500000000000,0,0.65979725
6263,5,33636     ,91,10,0.00000000000000,0.25000000000000,0,0.0875625
6263,5,33636     ,91,14,3.50000000000000,6.25000000000000,1.87956,3.117926
6263,5,33636     ,91,15,1.00000000000000,2.00000000000000,0.36112,0.72224
6263,5,33636     ,91,16,20.00000000000000,12.50000000000000,4.4907,3.0138
6263,5,33636     ,91,17,1.50000000000000,1.62500000000000,0.465,0.518975
6263,5,33636     ,91,18,22.00000000000000,21.75000000000000,9.62364,9.5271225
6263,5,33636     ,91,20,2.00000000000000,2.75000000000000,1.0904,1.4993
6263,5,33636     ,91,22,5.00000000000000,5.00000000000000,2.80269,2.68288725
6263,5,33640     ,90,2,0.00000000000000,1.17857142857142,0,0.688049999999995
6263,5,33640     ,90,6,0.00000000000000,1.42857142857142,0,0.735999999999996
6263,5,33640     ,90,8,0.00000000000000,0.41666666666666,0,0.19554833333333
6263,5,33640     ,90,10,0.00000000000000,0.54166666666666,0,0.216368749999997
6263,5,33640     ,90,13,3.50000000000000,1.94047619047618,1.45125,0.807744642857139
6263,5,33640     ,90,14,13.00000000000000,9.83333333333329,7.220804,4.94898263095236
6263,5,33640     ,90,15,1.00000000000000,0.85416666666666,0.36112,0.308456666666664
6263,5,33640     ,90,16,6.50000000000000,10.66666666666664,1.38255,2.28359374999999
6263,5,33640     ,90,17,0.00000000000000,3.60416666666665,0,1.13632291666666
6263,5,33640     ,90,18,10.50000000000000,14.50297619047611,4.51764,6.33710589285711
6263,5,33640     ,90,20,2.00000000000000,2.25892857142856,1.0904,1.23156785714285
6263,5,33640     ,90,22,11.50000000000000,7.05654761904759,5.807239,3.76339836309522
6263,5,33640     ,90,23,6.50000000000000,1.33928571428571,2.9523,0.60830357142857
6263,5,33640     ,91,2,1.00000000000000,0.00000000000000,0.5838,0
6263,5,33640     ,91,6,0.00000000000000,0.00000000000000,0,0
6263,5,33640     ,91,8,2.00000000000000,1.50000000000000,0.938632,0.717087
6263,5,33640     ,91,13,7.00000000000000,0.00000000000000,2.9025,0
6263,5,33640     ,91,14,15.00000000000000,12.50000000000000,8.573136,5.959694
6263,5,33640     ,91,15,3.00000000000000,1.00000000000000,1.08336,0.36112
6263,5,33640     ,91,16,14.00000000000000,13.00000000000000,2.9778,2.7651
6263,5,33640     ,91,17,1.00000000000000,9.00000000000000,0.31,3.12495
6263,5,33640     ,91,18,11.50000000000000,15.50000000000000,4.81728,6.882
6263,5,33640     ,91,20,2.00000000000000,1.50000000000000,1.0904,0.8178
6263,5,33640     ,91,22,4.00000000000000,11.00000000000000,1.922678,5.6068385
6263,5,33640     ,91,23,4.50000000000000,0.00000000000000,2.0439,0
6263,5,33640     ,92,2,0.00000000000000,0.00000000000000,0,0
6263,5,33640     ,92,6,1.00000000000000,0.00000000000000,0.5152,0
6263,5,33640     ,92,8,1.00000000000000,1.50000000000000,0.469316,0.717087
6263,5,33640     ,92,13,1.00000000000000,0.00000000000000,0.388,0
6263,5,33640     ,92,14,14.00000000000000,12.50000000000000,7.329832,5.959694
6263,5,33640     ,92,15,1.00000000000000,1.00000000000000,0.36112,0.36112
6263,5,33640     ,92,16,15.00000000000000,13.00000000000000,3.1905,2.7651
6263,5,33640     ,92,17,2.00000000000000,9.00000000000000,0.62,3.12495
6263,5,33640     ,92,18,18.50000000000000,15.50000000000000,7.82904,6.882
6263,5,33640     ,92,20,1.00000000000000,1.50000000000000,0.5452,0.8178
6263,5,33640     ,92,22,6.00000000000000,11.00000000000000,3.043754,5.6068385
6263,5,33640     ,92,23,4.50000000000000,0.00000000000000,2.0439,0
6263,5,33647     ,90,2,0.00000000000000,1.01688311688311,0,0.59365636363636
6263,5,33647     ,90,6,7.00000000000000,3.31688311688311,3.6064,1.70885818181818
6263,5,33647     ,90,8,0.00000000000000,0.82294372294371,0,0.388207474458868
6263,5,33647     ,90,10,0.00000000000000,0.73506493506493,0,0.289148961038959
6263,5,33647     ,90,13,7.00000000000000,3.06580086580086,2.77195,1.24775748917749
6263,5,33647     ,90,14,9.50000000000000,11.43376623376620,5.48567,6.45256218181816
6263,5,33647     ,90,15,5.50000000000000,3.03376623376622,1.98616,1.09555366233766
6263,5,33647     ,90,16,14.50000000000000,17.10822510822506,3.08415,3.68195584415583
6263,5,33647     ,90,17,3.00000000000000,2.04242424242423,0.93,0.638687878787875
6263,5,33647     ,90,18,5.50000000000000,16.83333333333326,2.34576,7.27861637662334
6263,5,33647     ,90,20,5.00000000000000,4.75844155844155,2.726,2.59430233766233
6263,5,33647     ,90,22,7.50000000000000,4.32640692640691,3.8046925,2.26966579913419
6263,5,33647     ,90,23,5.50000000000000,2.86017316017315,2.4981,1.29909064935064
6263,5,33647     ,91,2,0.00000000000000,0.44285714285714,0,0.258539999999998
6263,5,33647     ,91,6,2.50000000000000,4.88571428571428,1.288,2.51712
6263,5,33647     ,91,8,1.00000000000000,1.64285714285714,0.469316,0.78038557142857
6263,5,33647     ,91,10,0.00000000000000,0.65714285714285,0,0.248438571428569
6263,5,33647     ,91,13,4.00000000000000,2.64285714285714,1.5893,1.09043714285714
6263,5,33647     ,91,14,20.00000000000000,13.27142857142856,10.369192,7.31775754285714
6263,5,33647     ,91,15,8.00000000000000,5.58571428571428,2.88896,2.01711314285714
6263,5,33647     ,91,16,20.50000000000000,17.45714285714283,4.36035,3.91601999999999
6263,5,33647     ,91,17,1.00000000000000,3.21428571428570,0.31,1.01817857142857
6263,5,33647     ,91,18,12.50000000000000,17.91428571428566,5.4297,7.80617228571426
6263,5,33647     ,91,20,2.50000000000000,7.65714285714285,1.363,4.17467428571428
6263,5,33647     ,91,22,8.50000000000000,4.05714285714285,4.2054935,2.07565247142857
6263,5,33647     ,91,23,0.00000000000000,2.77142857142857,0,1.25878285714286
6263,5,33647     ,92,2,0.00000000000000,1.50000000000000,0,0.8757
6263,5,33647     ,92,6,4.50000000000000,5.00000000000000,2.3184,2.576
6263,5,33647     ,92,8,0.00000000000000,3.00000000000000,0,1.407948
6263,5,33647     ,92,13,8.00000000000000,5.50000000000000,3.2159,2.26455
6263,5,33647     ,92,14,16.00000000000000,11.50000000000000,9.088324,6.285368
6263,5,33647     ,92,15,9.00000000000000,7.00000000000000,3.25008,2.52784
6263,5,33647     ,92,16,18.50000000000000,11.00000000000000,3.93495,2.3397
6263,5,33647     ,92,17,1.00000000000000,4.00000000000000,0.31,1.24
6263,5,33647     ,92,18,10.50000000000000,18.00000000000000,4.58982,7.77546
6263,5,33647     ,92,20,4.50000000000000,5.50000000000000,2.4534,2.9986
6263,5,33647     ,92,22,10.50000000000000,4.00000000000000,5.1668325,2.242152
6263,5,33647     ,92,23,2.00000000000000,8.50000000000000,0.9084,3.8607
6263,6,32936     ,95,2,0.50000000000000,1.33333333333333,0.2919,0.778399999999998
6263,6,32936     ,95,6,0.50000000000000,0.33333333333333,0.2576,0.171733333333332
6263,6,32936     ,95,10,1.00000000000000,0.41666666666666,0.35025,0.166437499999997
6263,6,32936     ,95,14,4.00000000000000,7.91666666666665,2.00668,4.06555766666666
6263,6,32936     ,95,15,3.00000000000000,0.75000000000000,1.08336,0.27084
6263,6,32936     ,95,16,12.50000000000000,13.91666666666663,2.65875,2.96007499999999
6263,6,32936     ,95,17,2.00000000000000,2.66666666666666,0.62,0.826666666666665
6263,6,32936     ,95,18,28.00000000000000,27.91666666666660,11.90268,11.93786
6263,6,32936     ,95,20,2.00000000000000,1.33333333333333,1.0904,0.726933333333331
6263,6,32936     ,95,22,9.00000000000000,6.08333333333333,4.6454995,3.19695683333333
6263,6,32936     ,96,2,1.50000000000000,1.50000000000000,0.8757,0.8757
6263,6,32936     ,96,6,0.50000000000000,1.50000000000000,0.2576,0.7728
6263,6,32936     ,96,10,1.00000000000000,1.50000000000000,0.35025,0.525375
6263,6,32936     ,96,14,7.00000000000000,5.50000000000000,3.64244,2.853972
