cus_id,exp_id,pos_id,treatmentweek,Revenue1,Revenue0,Vends1,Vends0,Rebate0,Rebate1
93,2,32039     ,83,41.711681,39.555208,103.00000000000000,103.00000000000000,2.7509760000000,1.7193600000000
93,2,32676     ,81,41.578816,45.5131864666666,105.00000000000000,107.06666666666657,1.8798336000000,2.3211360000000
93,2,32676     ,83,42.19724,42.1624695,100.00000000000000,101.00000000000000,2.5360560000000,2.1492000000000
93,2,34        ,81,45.21528,47.34529582,108.00000000000000,110.28000000000000,1.8672249600000,1.8053280000000
93,2,34        ,82,52.437608,55.5685932,126.00000000000000,126.00000000000000,1.2723264000000,2.0632320000000
93,2,34        ,83,40.397226,42.7475285090909,100.00000000000000,102.13636363636351,1.8256477090909,2.2351680000000
93,2,34181     ,81,16.214044,16.673543,39.00000000000000,39.50000000000000,1.0746000000000,1.0316160000000
93,2,5160      ,82,31.1392604,30.3154727,72.90000000000000,73.60000000000000,1.7709408000000,0.5501952000000
93,2,5754      ,82,24.9371264,25.06502631,63.00000000000000,64.10000000000000,1.9059105600000,1.4270688000000
93,2,5754      ,83,22.8085552,23.8197647666666,60.80000000000000,62.13333333333318,1.9915920000000,1.8397152000000
93,3,14125     ,84,24.71018,25.9387322041666,62.00000000000000,63.85416666666656,1.3056390000000,1.2035520000000
93,3,14125     ,86,18.9120036,18.99672635,44.60000000000000,45.65000000000000,0.9112608000000,0.6705504000000
93,3,14127     ,84,26.87677,28.5735012909089,66.00000000000000,68.55151515151480,1.3577733818182,1.4614560000000
93,3,14127     ,85,30.14574,28.920619,75.00000000000000,74.99999999999992,2.3497920000000,2.4071040000000
93,3,14127     ,86,24.8319666666666,26.5065356799999,62.99999999999990,64.91333333333304,1.7130556800000,2.0632320000000
93,3,14130     ,84,39.514895,40.6374851307692,96.00000000000000,96.79230769230751,1.6208274461538,1.1003904000000
93,3,14130     ,86,26.725171,26.74813865,65.20000000000000,65.65000000000000,1.0960920000000,0.7737120000000
93,3,14133     ,84,35.2339336666665,35.9097986666665,77.99999999999953,78.83333333333298,0.6161040000000,0.6590880000000
93,3,14133     ,86,31.9048906666665,31.323383222222,72.33333333333296,72.88888888888848,1.0125120000000,0.9169920000000
93,3,14333     ,84,30.073608,29.6573232666666,71.00000000000000,72.55666666666654,1.7485891200000,1.1175840000000
93,3,14333     ,86,25.173983,25.1550623138147,59.00000000000000,60.60612244897938,1.2892770762951,1.1175840000000
93,3,14334     ,84,49.849964,52.967024,123.00000000000000,123.00000000000000,1.3754880000000,3.0088800000000
93,3,14334     ,85,47.071206,51.12880375,115.00000000000000,116.62500000000000,1.3969800000000,2.4071040000000
93,3,14334     ,86,36.6366368,38.4566653277777,88.20000000000000,90.66944444444424,1.6099896000000,1.5474240000000
93,3,17384     ,84,25.5017828,27.38721838,63.40000000000000,64.82000000000000,1.1021097600000,1.1347776000000
93,3,17384     ,86,34.1256146,36.62345984,85.00000000000000,85.76000000000000,1.3273459200000,1.6333920000000
93,3,17389     ,85,29.9442202,29.56756904,66.80000000000000,66.96000000000000,1.1210227200000,1.2035520000000
93,3,17389     ,86,26.8403388,29.0915362777776,63.80000000000000,65.24074074074045,0.8606352000000,1.3582944000000
93,3,23285     ,84,23.828896,27.3180136,65.00000000000000,65.00000000000000,0.8596800000000,1.9772640000000
93,3,23285     ,85,21.667495,23.496969,57.50000000000000,58.62500000000000,1.3969800000000,1.7623440000000
93,3,23285     ,86,20.839928,23.340471125,55.50000000000000,56.83750000000000,1.2196710000000,1.8053280000000
93,3,238       ,84,32.7607779999998,34.5092346666664,80.99999999999953,82.49999999999939,1.8483120000000,1.6620480000000
93,3,238       ,86,32.6666666666665,35.1319739999997,83.33333333333280,83.66666666666606,1.6620480000000,1.6333920000000
