cus_id,exp_id,pos_id,treatmentweek,new_pro_id,Vends1,Vends0
93,1,14130     ,78,888801,12.00000000000000,9.90000000000000
93,1,14130     ,78,888804,2.40000000000000,6.72500000000000
93,1,14130     ,78,888836,4.00000000000000,1.75000000000000
93,1,14130     ,79,163,1.20000000000000,3.48333333333333
93,1,14130     ,79,189,1.60000000000000,2.32500000000000
93,1,14130     ,79,388,0.00000000000000,0.00000000000000
93,1,14130     ,79,555,1.80000000000000,4.29166666666666
93,1,14130     ,79,568,2.00000000000000,4.48333333333333
93,1,14130     ,79,99901,7.80000000000000,6.56666666666666
93,1,14130     ,79,888803,0.80000000000000,1.41666666666666
93,1,14130     ,79,888816,9.40000000000000,5.68333333333333
93,1,14130     ,80,371,5.40000000000000,7.46666666666666
93,1,14130     ,80,888802,3.20000000000000,2.26666666666666
93,1,14130     ,80,888805,0.80000000000000,1.01111111111111
93,1,14130     ,80,888831,13.20000000000000,10.73333333333333
93,1,14133     ,77,371,1.66666666666666,0.88888888888888
93,1,14133     ,77,888802,2.33333333333332,0.66666666666666
93,1,14133     ,77,888831,18.66666666666656,9.22222222222217
93,1,14133     ,78,370,4.33333333333330,5.08571428571427
93,1,14133     ,78,396,0.00000000000000,3.77142857142855
93,1,14133     ,78,563,3.99999999999997,3.52857142857141
93,1,14133     ,78,888801,10.99999999999991,7.79523809523804
93,1,14133     ,78,888811,19.66666666666651,17.92380952380945
93,1,14133     ,80,371,0.66666666666666,0.33333333333333
93,1,14333     ,77,396,0.00000000000000,5.00000000000000
93,1,14333     ,77,563,3.00000000000000,3.00000000000000
93,1,14333     ,77,888801,8.00000000000000,13.00000000000000
93,1,14333     ,77,888804,3.00000000000000,2.00000000000000
93,1,14333     ,77,888811,12.00000000000000,20.00000000000000
93,1,14333     ,77,888836,0.00000000000000,1.00000000000000
93,1,14333     ,77,888846,0.00000000000000,1.00000000000000
93,1,14333     ,78,199,3.00000000000000,0.15555555555555
93,1,14333     ,78,888803,3.00000000000000,4.75555555555554
93,1,14333     ,78,888816,2.00000000000000,2.02222222222221
93,1,14333     ,79,163,4.00000000000000,3.14285714285714
93,1,14333     ,79,189,3.00000000000000,1.96428571428571
93,1,14333     ,79,388,0.00000000000000,0.00000000000000
93,1,14333     ,79,555,6.00000000000000,4.91071428571428
93,1,14333     ,79,568,4.00000000000000,3.14285714285713
93,1,14333     ,79,99901,2.00000000000000,3.05357142857142
93,1,14333     ,79,888802,0.00000000000000,0.12500000000000
93,1,14333     ,79,888831,6.00000000000000,7.58928571428569
93,1,14333     ,80,371,6.00000000000000,3.02500000000000
93,1,14125     ,77,163,3.00000000000000,3.18750000000000
93,1,14125     ,77,189,0.00000000000000,2.28750000000000
93,1,14125     ,77,388,0.00000000000000,0.00000000000000
93,1,14125     ,77,404,3.00000000000000,4.46250000000000
93,1,14125     ,77,555,4.00000000000000,2.81250000000000
93,1,14125     ,77,568,2.00000000000000,3.22500000000000
93,1,14125     ,77,5902,6.00000000000000,3.28750000000000
93,1,14125     ,77,888801,3.00000000000000,3.42500000000000
93,1,14125     ,77,888804,5.00000000000000,3.17500000000000
93,1,14125     ,77,888836,3.00000000000000,1.10000000000000
93,1,14125     ,78,371,3.00000000000000,2.05000000000000
93,1,14125     ,78,99901,2.00000000000000,2.50000000000000
93,1,14125     ,78,888803,1.00000000000000,0.65000000000000
93,1,14125     ,78,888816,2.00000000000000,1.25000000000000
93,1,14125     ,79,370,3.00000000000000,3.57894736842105
93,1,14125     ,79,563,2.00000000000000,2.50526315789473
93,1,14125     ,79,888802,2.00000000000000,0.31578947368420
93,1,14125     ,79,888805,1.00000000000000,2.49473684210525
93,1,14125     ,79,888831,8.00000000000000,9.36842105263156
93,1,14127     ,77,370,8.00000000000000,4.55072463768115
93,1,14127     ,77,396,0.00000000000000,3.53623188405796
93,1,14127     ,77,563,5.00000000000000,5.66666666666666
93,1,14127     ,77,888805,2.00000000000000,2.33333333333332
93,1,14127     ,77,888831,18.00000000000000,9.53623188405794
93,1,14127     ,78,163,1.00000000000000,2.67619047619047
93,1,14127     ,78,189,2.00000000000000,0.98095238095238
93,1,14127     ,78,199,0.00000000000000,0.20476190476190
93,1,14127     ,78,555,3.00000000000000,5.23809523809522
93,1,14127     ,78,568,0.00000000000000,0.98095238095237
93,1,14127     ,78,888801,4.00000000000000,5.00476190476188
93,1,14127     ,78,888804,1.00000000000000,3.94285714285712
93,1,14127     ,78,888811,12.00000000000000,9.17619047619043
93,1,14127     ,78,888836,4.00000000000000,1.77142857142856
93,1,14127     ,78,888846,2.00000000000000,0.40952380952380
93,1,14127     ,79,371,2.00000000000000,8.71428571428571
93,1,14127     ,79,888803,5.00000000000000,1.71428571428571
93,1,14127     ,79,888816,10.00000000000000,3.85714285714284
93,1,14127     ,80,370,7.00000000000000,8.33333333333333
93,1,14127     ,80,396,0.00000000000000,3.00000000000000
93,1,14127     ,80,563,4.00000000000000,7.66666666666666
93,1,14127     ,80,99901,10.00000000000000,10.66666666666666
93,1,14127     ,80,888831,26.00000000000000,5.66666666666665
93,1,14130     ,78,396,0.00000000000000,5.40000000000000
93,1,14130     ,78,563,5.40000000000000,6.70000000000000
93,1,14130     ,78,99901,4.20000000000000,4.65000000000000
93,1,14130     ,78,888803,0.20000000000000,1.85000000000000
93,1,14130     ,78,888816,7.40000000000000,3.07500000000000
93,1,14130     ,79,199,0.00000000000000,1.59166666666666
93,1,14130     ,79,888802,3.80000000000000,2.31666666666666
93,1,14130     ,79,888831,6.60000000000000,11.21666666666665
93,1,14130     ,80,163,1.00000000000000,3.34444444444444
93,1,14130     ,80,388,0.00000000000000,0.00000000000000
93,1,14130     ,80,555,6.00000000000000,4.26666666666666
93,1,14130     ,80,568,2.00000000000000,5.04444444444444
93,1,14130     ,80,888801,15.60000000000000,11.88888888888888
93,1,14130     ,80,888811,10.20000000000000,14.29999999999999
93,1,14133     ,77,163,3.33333333333331,6.33333333333331
93,1,14133     ,77,189,0.00000000000000,2.55555555555554
93,1,14133     ,77,555,3.33333333333333,1.66666666666665
93,1,14133     ,77,568,3.33333333333331,4.11111111111109
93,1,14133     ,77,5902,3.99999999999998,4.22222222222220
93,1,14133     ,77,888805,1.00000000000000,1.99999999999999
93,1,14133     ,77,888811,25.33333333333320,24.44444444444435
93,1,14133     ,78,371,0.00000000000000,1.29523809523808
93,1,14133     ,78,888804,2.33333333333332,1.80476190476190
93,1,14133     ,78,888826,0.66666666666666,1.51904761904760
93,1,14133     ,78,888836,0.66666666666666,3.83333333333331
93,1,14133     ,80,163,5.99999999999996,5.66666666666665
93,1,14133     ,80,189,0.00000000000000,3.16666666666665
93,1,14133     ,80,199,4.66666666666665,0.33333333333333
93,1,14133     ,80,555,1.66666666666665,1.49999999999998
93,1,14133     ,80,568,0.66666666666666,3.49999999999998
93,1,14133     ,80,5902,4.99999999999998,3.99999999999999
93,1,14133     ,80,888802,4.99999999999997,1.00000000000000
93,1,14133     ,80,888805,3.00000000000000,2.49999999999999
93,1,14133     ,80,888811,21.66666666666655,24.33333333333326
93,1,14125     ,77,888803,0.00000000000000,2.27500000000000
93,1,14125     ,77,888816,1.00000000000000,2.57500000000000
93,1,14125     ,78,163,2.00000000000000,2.20000000000000
93,1,14125     ,78,404,6.00000000000000,3.70000000000000
93,1,14125     ,78,555,4.00000000000000,3.60000000000000
93,1,14125     ,78,568,2.00000000000000,4.80000000000000
93,1,14125     ,78,888802,0.00000000000000,0.00000000000000
93,1,14125     ,78,888805,2.00000000000000,1.90000000000000
93,1,14125     ,78,888831,12.00000000000000,7.60000000000000
93,1,14125     ,79,371,2.00000000000000,1.95789473684210
93,1,14125     ,79,396,0.00000000000000,3.61052631578947
93,1,14125     ,79,888801,6.00000000000000,3.09473684210525
93,1,14125     ,79,888804,5.00000000000000,3.46315789473682
93,1,14125     ,79,888811,8.00000000000000,8.38947368421050
93,1,14125     ,79,888836,2.00000000000000,1.03157894736842
93,1,14127     ,77,371,4.00000000000000,7.11594202898550
93,1,14127     ,77,888801,4.00000000000000,6.23188405797100
93,1,14127     ,77,888811,12.00000000000000,10.97101449275359
93,1,14127     ,77,888846,0.00000000000000,1.26086956521739
93,1,14127     ,78,370,7.00000000000000,4.12857142857142
93,1,14127     ,78,563,0.00000000000000,5.35238095238094
93,1,14127     ,78,888816,4.00000000000000,2.78095238095237
93,1,14127     ,78,888826,0.00000000000000,0.87619047619047
93,1,14127     ,79,163,3.00000000000000,4.71428571428571
93,1,14127     ,79,189,0.00000000000000,1.42857142857142
93,1,14127     ,79,555,2.00000000000000,7.28571428571428
93,1,14127     ,79,99901,6.00000000000000,6.85714285714285
93,1,14127     ,79,888831,25.00000000000000,6.85714285714285
93,1,14127     ,80,371,9.00000000000000,5.66666666666666
93,1,14127     ,80,888805,2.00000000000000,2.33333333333332
93,1,14127     ,80,888811,12.00000000000000,13.66666666666665
93,1,14130     ,78,371,5.80000000000000,2.40000000000000
93,1,14130     ,79,370,10.20000000000000,6.42500000000000
93,1,14130     ,79,396,0.00000000000000,6.27500000000000
93,1,14130     ,79,563,9.00000000000000,6.37500000000000
93,1,14130     ,79,888805,0.00000000000000,1.00000000000000
93,1,14130     ,79,888811,10.40000000000000,12.79166666666665
93,1,14130     ,80,189,2.00000000000000,2.22222222222222
93,1,14130     ,80,199,1.60000000000000,1.27777777777777
93,1,14130     ,80,888804,6.40000000000000,5.71111111111110
93,1,14130     ,80,888836,1.40000000000000,1.34444444444444
93,1,14133     ,77,199,0.33333333333333,0.99999999999999
93,1,14133     ,77,888801,8.66666666666661,9.33333333333329
93,1,14133     ,77,888804,1.00000000000000,3.22222222222219
93,1,14133     ,77,888836,2.33333333333332,1.66666666666666
93,1,14133     ,78,163,2.33333333333332,4.55714285714284
93,1,14133     ,78,555,1.33333333333332,2.55238095238094
93,1,14133     ,78,568,2.33333333333332,2.30952380952380
93,1,14133     ,78,5902,1.33333333333332,2.57142857142856
93,1,14133     ,78,99901,0.00000000000000,0.69523809523809
93,1,14133     ,78,888803,9.33333333333326,2.41428571428568
93,1,14133     ,78,888816,4.99999999999996,4.82857142857139
93,1,14133     ,80,370,7.66666666666665,3.00000000000000
93,1,14133     ,80,888801,11.99999999999993,9.99999999999997
93,1,14133     ,80,888804,2.33333333333333,2.83333333333331
93,1,14133     ,80,888836,0.66666666666666,2.50000000000000
93,1,14333     ,77,163,2.00000000000000,1.00000000000000
93,1,14333     ,77,189,0.00000000000000,0.00000000000000
93,1,14333     ,77,199,3.00000000000000,0.00000000000000
93,1,14333     ,77,388,0.00000000000000,0.00000000000000
93,1,14333     ,77,555,8.00000000000000,3.00000000000000
93,1,14333     ,77,568,7.00000000000000,4.00000000000000
93,1,14333     ,77,99901,4.00000000000000,4.00000000000000
93,1,14333     ,78,371,7.00000000000000,2.82222222222222
93,1,14333     ,78,888805,2.00000000000000,2.24444444444443
93,1,14333     ,78,888811,10.00000000000000,8.55555555555554
93,1,14333     ,79,370,20.00000000000000,8.03571428571427
93,1,14333     ,79,396,0.00000000000000,6.49999999999999
93,1,14333     ,79,563,1.00000000000000,3.55357142857142
93,1,14333     ,79,888804,1.00000000000000,2.08928571428571
93,1,14333     ,79,888836,0.00000000000000,1.67857142857142
93,1,14333     ,80,189,3.00000000000000,3.00000000000000
93,1,14333     ,80,199,0.00000000000000,0.12500000000000
93,1,14333     ,80,99901,1.00000000000000,2.85000000000000
93,1,14333     ,80,888803,7.00000000000000,5.82500000000000
93,1,14125     ,77,370,8.00000000000000,3.43750000000000
93,1,14125     ,77,396,0.00000000000000,3.66250000000000
93,1,14125     ,77,563,4.00000000000000,2.28750000000000
93,1,14125     ,77,99901,3.00000000000000,2.28750000000000
93,1,14125     ,77,888802,0.00000000000000,0.37500000000000
93,1,14125     ,77,888831,8.00000000000000,9.25000000000000
93,1,14125     ,78,189,2.00000000000000,1.10000000000000
93,1,14125     ,78,5902,0.00000000000000,2.40000000000000
93,1,14125     ,78,888801,3.00000000000000,3.80000000000000
93,1,14125     ,78,888811,6.00000000000000,6.80000000000000
93,1,14125     ,79,888816,0.00000000000000,2.43157894736841
93,1,14127     ,77,163,0.00000000000000,2.65217391304347
93,1,14127     ,77,388,0.00000000000000,0.00000000000000
93,1,14127     ,77,555,1.00000000000000,4.36231884057970
93,1,14127     ,77,568,0.00000000000000,0.28985507246376
93,1,14127     ,77,888804,3.00000000000000,5.13043478260867
93,1,14127     ,77,888826,0.00000000000000,0.21739130434782
93,1,14127     ,77,888836,2.00000000000000,2.85507246376810
93,1,14127     ,78,371,4.00000000000000,5.27142857142856
93,1,14127     ,78,396,0.00000000000000,4.10476190476189
93,1,14127     ,78,99901,5.00000000000000,3.19999999999999
93,1,14127     ,78,888803,1.00000000000000,4.29999999999997
93,1,14127     ,79,370,4.00000000000000,5.57142857142857
93,1,14127     ,79,888805,1.00000000000000,2.28571428571428
93,1,14127     ,79,888811,21.00000000000000,12.85714285714284
93,1,14127     ,80,163,2.00000000000000,3.33333333333333
93,1,14127     ,80,189,0.00000000000000,2.33333333333333
93,1,14127     ,80,555,3.00000000000000,9.33333333333333
93,1,14127     ,80,888801,1.00000000000000,6.33333333333333
93,1,14127     ,80,888804,1.00000000000000,6.33333333333332
93,1,14127     ,80,888836,7.00000000000000,3.99999999999999
93,1,14127     ,80,888846,2.00000000000000,1.66666666666666
93,1,14130     ,78,163,2.60000000000000,1.75000000000000
93,1,14130     ,78,189,0.20000000000000,1.80000000000000
93,1,14130     ,78,199,0.00000000000000,0.85000000000000
93,1,14130     ,78,388,0.00000000000000,0.00000000000000
93,1,14130     ,78,555,2.00000000000000,2.82500000000000
93,1,14130     ,78,568,2.20000000000000,2.70000000000000
93,1,14130     ,78,888802,3.00000000000000,3.65000000000000
93,1,14130     ,78,888805,0.20000000000000,0.80000000000000
93,1,14130     ,78,888811,7.60000000000000,6.77500000000000
93,1,14130     ,78,888831,9.80000000000000,13.30000000000000
93,1,14130     ,79,371,6.80000000000000,6.74166666666666
93,1,14130     ,79,888801,13.40000000000000,11.54999999999999
93,1,14130     ,79,888804,6.80000000000000,5.39999999999999
93,1,14130     ,79,888836,6.40000000000000,1.18333333333332
93,1,14130     ,80,370,13.20000000000000,5.88888888888888
93,1,14130     ,80,396,0.00000000000000,6.00000000000000
93,1,14130     ,80,563,6.80000000000000,6.32222222222222
93,1,14130     ,80,99901,5.00000000000000,6.14444444444444
93,1,14130     ,80,888803,0.20000000000000,1.89999999999999
93,1,14130     ,80,888816,5.20000000000000,5.59999999999999
93,1,14133     ,77,370,7.66666666666663,2.88888888888888
93,1,14133     ,77,396,0.33333333333333,4.99999999999998
93,1,14133     ,77,563,3.33333333333331,4.66666666666664
93,1,14133     ,77,99901,0.00000000000000,4.33333333333331
93,1,14133     ,77,888803,11.99999999999993,2.55555555555553
93,1,14133     ,77,888816,5.66666666666662,7.22222222222219
93,1,14133     ,77,888826,1.66666666666665,9.55555555555551
93,1,14133     ,78,189,0.00000000000000,2.68095238095236
93,1,14133     ,78,199,0.66666666666666,0.49999999999999
93,1,14133     ,78,888802,1.66666666666665,1.11904761904761
93,1,14133     ,78,888805,2.33333333333332,1.49047619047617
93,1,14133     ,78,888831,13.33333333333323,11.77142857142850
93,1,14133     ,80,396,0.00000000000000,4.16666666666665
93,1,14133     ,80,563,3.33333333333332,4.66666666666665
93,1,14133     ,80,99901,0.00000000000000,5.49999999999998
93,1,14133     ,80,888803,8.66666666666659,2.33333333333332
93,1,14133     ,80,888816,5.66666666666662,8.49999999999999
93,1,14133     ,80,888826,1.33333333333332,10.33333333333329
93,1,14333     ,77,370,16.00000000000000,10.00000000000000
93,1,14333     ,77,888805,0.00000000000000,1.00000000000000
93,1,14333     ,77,888831,4.00000000000000,4.00000000000000
93,1,14333     ,78,163,3.00000000000000,4.26666666666666
93,1,14333     ,78,189,0.00000000000000,2.73333333333333
93,1,14333     ,78,555,2.00000000000000,3.84444444444444
93,1,14333     ,80,888801,8.00000000000000,4.55000000000000
93,1,14333     ,80,888811,11.00000000000000,8.37500000000000
93,1,14333     ,80,888846,2.00000000000000,1.20000000000000
93,1,14334     ,78,371,7.00000000000000,4.82857142857142
93,1,14334     ,78,888805,1.00000000000000,2.02857142857142
93,1,14334     ,78,888811,16.00000000000000,11.08571428571427
93,1,14334     ,79,370,15.00000000000000,5.49999999999999
93,1,14334     ,79,396,0.00000000000000,3.99999999999999
93,1,14334     ,79,563,5.00000000000000,7.49999999999998
93,1,14334     ,79,888804,6.00000000000000,1.49999999999999
93,1,14334     ,79,888836,1.00000000000000,2.00000000000000
93,1,14334     ,80,189,7.00000000000000,4.55555555555555
93,1,14334     ,80,199,0.00000000000000,1.44444444444444
93,1,14334     ,80,568,5.00000000000000,2.66666666666666
93,1,14334     ,80,99901,7.00000000000000,4.44444444444444
93,1,14334     ,80,888803,6.00000000000000,2.11111111111110
93,1,17384     ,79,370,2.60000000000000,4.25000000000000
93,1,17384     ,79,396,0.00000000000000,3.12500000000000
93,1,17384     ,79,563,2.00000000000000,2.00000000000000
93,1,17384     ,79,888804,1.20000000000000,1.00000000000000
93,1,17384     ,79,888826,0.00000000000000,0.50000000000000
93,1,17384     ,79,888836,3.40000000000000,1.37500000000000
93,1,17384     ,80,189,1.00000000000000,1.83333333333333
93,1,17384     ,80,568,7.40000000000000,5.66666666666666
93,1,17384     ,80,99901,3.20000000000000,4.50000000000000
93,1,17384     ,80,888803,2.40000000000000,2.66666666666666
93,1,17389     ,78,163,6.00000000000000,4.46666666666666
93,1,17389     ,78,189,4.60000000000000,2.93333333333333
93,1,17389     ,78,388,0.00000000000000,0.00000000000000
93,1,17389     ,78,404,0.00000000000000,0.66666666666666
93,1,17389     ,78,555,6.80000000000000,5.16666666666666
93,1,17389     ,78,568,4.00000000000000,2.43333333333333
93,1,17389     ,78,5902,3.00000000000000,0.93333333333333
93,1,17389     ,78,99901,2.00000000000000,2.60000000000000
93,1,17389     ,78,888802,0.40000000000000,0.00000000000000
93,1,17389     ,78,888805,1.60000000000000,2.69999999999999
93,1,17389     ,78,888831,9.20000000000000,6.19999999999999
93,1,17389     ,79,371,5.20000000000000,2.20000000000000
93,1,17389     ,79,888801,3.80000000000000,2.00000000000000
93,1,17389     ,79,888804,5.40000000000000,8.80000000000000
93,1,17389     ,79,888811,9.80000000000000,15.00000000000000
93,1,17389     ,79,888846,2.80000000000000,0.20000000000000
93,1,17389     ,80,370,0.00000000000000,0.50000000000000
93,1,17389     ,80,888803,1.20000000000000,0.00000000000000
93,1,17389     ,80,888816,0.00000000000000,5.50000000000000
93,1,23285     ,77,371,8.00000000000000,4.50000000000000
93,1,23285     ,77,888805,1.00000000000000,0.90000000000000
93,1,23285     ,77,888811,9.50000000000000,7.70000000000000
93,1,23285     ,78,370,10.00000000000000,4.30000000000000
93,1,23285     ,78,396,0.00000000000000,6.30000000000000
93,1,23285     ,78,563,3.00000000000000,2.85000000000000
93,1,23285     ,78,888804,2.00000000000000,1.75000000000000
93,1,23285     ,80,371,5.50000000000000,4.50000000000000
93,1,23285     ,80,888802,0.00000000000000,0.00000000000000
93,1,23285     ,80,888805,3.00000000000000,1.00000000000000
93,1,23285     ,80,888811,16.00000000000000,9.00000000000000
93,1,238       ,79,371,0.00000000000000,1.11111111111110
93,1,238       ,79,888802,11.66666666666662,3.55555555555552
93,1,238       ,79,888831,17.33333333333323,20.11111111111103
93,1,238       ,80,370,11.33333333333329,4.66666666666663
93,1,238       ,80,396,0.00000000000000,6.66666666666661
93,1,238       ,80,563,4.33333333333330,3.66666666666665
93,1,238       ,80,888801,3.66666666666665,0.00000000000000
93,1,238       ,80,888811,16.66666666666657,15.99999999999989
93,1,27792     ,77,163,1.00000000000000,1.66666666666666
93,1,27792     ,77,189,7.00000000000000,11.00000000000000
93,1,27792     ,77,388,0.00000000000000,0.00000000000000
93,1,27792     ,77,404,9.00000000000000,5.33333333333333
93,1,27792     ,77,555,4.00000000000000,6.33333333333333
93,1,27792     ,77,568,10.00000000000000,5.66666666666666
93,1,27792     ,77,99901,2.00000000000000,2.33333333333333
93,1,27792     ,78,888805,2.00000000000000,2.37000000000000
93,1,27792     ,78,888811,3.00000000000000,7.26500000000000
93,1,27792     ,79,370,14.00000000000000,24.00000000000000
93,1,27792     ,79,396,0.00000000000000,12.00000000000000
93,1,27792     ,79,563,16.00000000000000,15.00000000000000
93,1,14133     ,80,888831,16.99999999999988,7.83333333333329
93,1,14333     ,77,371,5.00000000000000,4.00000000000000
93,1,14333     ,77,888803,2.00000000000000,8.00000000000000
93,1,14333     ,77,888816,7.00000000000000,0.00000000000000
93,1,14333     ,78,370,7.00000000000000,10.17777777777777
93,1,14333     ,78,396,0.00000000000000,6.57777777777777
93,1,14333     ,78,563,5.00000000000000,2.57777777777777
93,1,14333     ,78,99901,1.00000000000000,2.48888888888888
93,1,14333     ,78,888802,0.00000000000000,0.46666666666666
93,1,14333     ,78,888831,7.00000000000000,5.48888888888888
93,1,14333     ,79,199,0.00000000000000,0.55357142857142
93,1,14333     ,79,888801,6.00000000000000,7.87499999999998
93,1,14333     ,79,888805,5.00000000000000,2.44642857142856
93,1,14333     ,79,888811,7.00000000000000,11.51785714285711
93,1,14333     ,79,888846,0.00000000000000,0.96428571428571
93,1,14333     ,80,163,2.00000000000000,4.07500000000000
93,1,14333     ,80,555,8.00000000000000,4.90000000000000
93,1,14333     ,80,568,3.00000000000000,3.35000000000000
93,1,14333     ,80,888804,6.00000000000000,2.70000000000000
93,1,14333     ,80,888836,1.00000000000000,2.12500000000000
93,1,14334     ,78,163,2.00000000000000,2.40000000000000
93,1,14334     ,78,189,4.00000000000000,4.14285714285714
93,1,14334     ,78,555,4.00000000000000,3.40000000000000
93,1,14334     ,78,568,3.00000000000000,2.40000000000000
93,1,14334     ,78,888801,5.00000000000000,7.42857142857142
93,1,14334     ,78,888804,3.00000000000000,3.17142857142857
93,1,14334     ,78,888836,3.00000000000000,1.45714285714284
93,1,14334     ,79,371,3.00000000000000,5.99999999999999
93,1,14334     ,79,888803,8.00000000000000,2.16666666666666
93,1,14334     ,79,888816,4.00000000000000,3.33333333333333
93,1,14334     ,80,370,9.00000000000000,6.33333333333332
93,1,14334     ,80,396,0.00000000000000,5.99999999999999
93,1,14334     ,80,563,4.00000000000000,7.99999999999998
93,1,14334     ,80,888805,3.00000000000000,0.66666666666666
93,1,14334     ,80,888831,14.00000000000000,12.66666666666664
93,1,17384     ,79,189,4.60000000000000,1.12500000000000
93,1,17384     ,79,199,0.00000000000000,1.00000000000000
93,1,17384     ,79,888801,2.20000000000000,7.25000000000000
93,1,17384     ,79,888811,12.40000000000000,13.37500000000000
93,1,17384     ,79,888846,1.20000000000000,0.00000000000000
93,1,17384     ,80,163,5.60000000000000,6.66666666666666
93,1,17384     ,80,404,7.60000000000000,2.83333333333333
93,1,17384     ,80,555,0.40000000000000,2.91666666666666
93,1,17384     ,80,888816,1.00000000000000,4.16666666666666
93,1,17384     ,80,888826,0.00000000000000,1.16666666666666
93,1,17384     ,80,888836,2.40000000000000,0.75000000000000
93,1,17389     ,78,371,6.00000000000000,1.80000000000000
93,1,17389     ,78,888803,5.00000000000000,3.39999999999999
93,1,17389     ,78,888816,0.00000000000000,3.16666666666666
93,1,17389     ,79,370,0.00000000000000,1.80000000000000
93,1,17389     ,79,396,0.00000000000000,0.40000000000000
93,1,17389     ,79,563,1.20000000000000,1.80000000000000
93,1,17389     ,79,888802,0.00000000000000,0.00000000000000
93,1,17389     ,79,888805,2.00000000000000,0.40000000000000
93,1,17389     ,79,888831,8.20000000000000,7.80000000000000
93,1,17389     ,80,163,5.80000000000000,1.00000000000000
93,1,17389     ,80,189,4.20000000000000,4.00000000000000
93,1,17389     ,80,199,0.20000000000000,0.00000000000000
93,1,17389     ,80,555,2.60000000000000,2.00000000000000
93,1,17389     ,80,568,4.80000000000000,3.00000000000000
93,1,17389     ,80,5902,5.20000000000000,0.00000000000000
93,1,17389     ,80,888801,6.40000000000000,7.00000000000000
93,1,17389     ,80,888804,2.80000000000000,0.00000000000000
93,1,17389     ,80,888811,8.40000000000000,14.00000000000000
93,1,17389     ,80,888836,1.40000000000000,2.00000000000000
93,1,17389     ,80,888846,0.60000000000000,0.00000000000000
93,1,23285     ,77,370,13.00000000000000,5.00000000000000
93,1,23285     ,77,396,3.00000000000000,10.80000000000000
93,1,23285     ,77,563,1.00000000000000,2.70000000000000
93,1,23285     ,77,99901,1.50000000000000,3.60000000000000
93,1,23285     ,77,888802,0.00000000000000,0.00000000000000
93,1,23285     ,77,888831,10.50000000000000,6.45000000000000
93,1,23285     ,78,189,0.00000000000000,2.10000000000000
93,1,23285     ,78,199,0.00000000000000,0.00000000000000
93,1,23285     ,78,888801,1.50000000000000,2.00000000000000
93,1,23285     ,78,888811,14.00000000000000,9.05000000000000
93,1,14333     ,80,888816,0.00000000000000,1.65000000000000
93,1,14334     ,78,199,3.00000000000000,1.51428571428571
93,1,14334     ,78,888803,3.00000000000000,5.54285714285713
93,1,14334     ,78,888816,2.00000000000000,1.34285714285714
93,1,14334     ,79,163,3.00000000000000,3.83333333333333
93,1,14334     ,79,555,3.00000000000000,3.83333333333333
93,1,14334     ,79,568,5.00000000000000,4.00000000000000
93,1,14334     ,79,99901,9.00000000000000,4.66666666666666
93,1,14334     ,79,888805,0.00000000000000,1.00000000000000
93,1,14334     ,79,888831,8.00000000000000,12.99999999999998
93,1,14334     ,80,371,9.00000000000000,5.33333333333332
93,1,14334     ,80,888801,6.00000000000000,20.99999999999997
93,1,14334     ,80,888804,4.00000000000000,1.99999999999998
93,1,14334     ,80,888811,16.00000000000000,14.33333333333330
93,1,17384     ,79,163,7.80000000000000,9.00000000000000
93,1,17384     ,79,404,6.80000000000000,2.75000000000000
